collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
謡		凋叶棕					謡		https://music.youtube.com/browse/MPREb_SOxPTx3zohr	https://music.youtube.com/watch?v=
趣		凋叶棕					趣		https://music.youtube.com/browse/MPREb_Onmwy1q8THY	https://music.youtube.com/watch?v=
宴		凋叶棕					宴		https://music.youtube.com/browse/MPREb_SdmUnvvc6AG	https://music.youtube.com/watch?v=
Fantastic Demolition		ジェリコの法則					不明	不明	不明	不明
Absolutely Perfection		ジェリコの法則					不明	不明	不明	不明
Created Religion		ジェリコの法則					不明	不明	不明	不明
相剋和楽檄		オーライフジャパン					相剋和楽檄		https://music.youtube.com/browse/MPREb_bL6TY0tmHbo	https://music.youtube.com/watch?v=
月華蝶/革命宣戦ファシズム		イノライ					月華蝶/革命宣戦ファシズム		https://music.youtube.com/browse/MPREb_3yyyBGdKvT3	https://music.youtube.com/watch?v=
Re:BLOOD GATE		イノライ					Re:BLOOD GATE		https://music.youtube.com/browse/MPREb_si83Y7WypdQ	https://music.youtube.com/watch?v=
SAVE NO SENSE		イノライ					SAVE NO SENSE		https://music.youtube.com/browse/MPREb_ETIMV5aH1Dw	https://music.youtube.com/watch?v=
ツナガル セツナ		イノライ					ツナガル セツナ		https://music.youtube.com/browse/MPREb_eWvZPpVAL3O	https://music.youtube.com/watch?v=
叫べ ディザイア		イノライ					叫べ ディザイア		https://music.youtube.com/browse/MPREb_YrvnHlhJSU5	https://music.youtube.com/watch?v=
DESTINE ASH/Love Love Scarlet		イノライ					DESTINE ASH/Love Love Scarlet		https://music.youtube.com/browse/MPREb_Yyu3Tv5Yn9d	https://music.youtube.com/watch?v=
Bhava:agra		ついったー東方部					Bhava:agra		https://music.youtube.com/browse/MPREb_WNBNcDmst1v	https://music.youtube.com/watch?v=
非統一宇宙探訪　～ the 23rd Century Maidens.		ここから先、34小節目。					非統一宇宙探訪 ~ the 23rd Century Maidens.		https://music.youtube.com/browse/MPREb_OViFvZxDf7Q	https://music.youtube.com/watch?v=
幺樂紀行　～ Mystic Untouched Area.		ここから先、34小節目。					幺樂紀行 ~ Mystic Untouched Area.		https://music.youtube.com/browse/MPREb_UQkDpVijIrc	https://music.youtube.com/watch?v=
手焼きあぶらあげ総集編		ここから先、34小節目。					手焼きあぶらあげ総集編		https://music.youtube.com/browse/MPREb_m0Wf9wcR9Ym	https://music.youtube.com/watch?v=
SURVIVAL IN RUINS		ZYTOKINE					SURVIVAL IN RUINS		https://music.youtube.com/browse/MPREb_Bb5KsSRY9Pq	https://music.youtube.com/watch?v=
JUST FLOWERING		ZYTOKINE					JUST FLOWERING		https://music.youtube.com/browse/MPREb_uEBkFb69Usa	https://music.youtube.com/watch?v=
BIRTH IN DAWN		ZYTOKINE					BIRTH IN DAWN		https://music.youtube.com/browse/MPREb_aBkuXilsaQY	https://music.youtube.com/watch?v=
JUBILEE -THE BEST of ZYTOKINE/CYTOKINE4-		ZYTOKINE					JUBILEE -THE BEST of ZYTOKINE/CYTOKINE4-		https://music.youtube.com/browse/MPREb_6KdQLkgSR9Y	https://music.youtube.com/watch?v=
ME.HER		Water Color Melody.					ME.HER		https://music.youtube.com/browse/MPREb_8X6lCtvPHWV	https://music.youtube.com/watch?v=
セーラー服と夢の色彩に関する考察		Water Color Melody.					セーラー服と夢の色彩に関する考察		https://music.youtube.com/browse/MPREb_QBzvK4fcFJ8	https://music.youtube.com/watch?v=
僕が両目を失くした日、君の額がそっと熱を帯びた。		Water Color Melody.					僕が両目を失くした日、君の額がそっと熱を帯びた。		https://music.youtube.com/browse/MPREb_iWO91JvIjit	https://music.youtube.com/watch?v=
FAR EAST OF EAST -XIX-		TatshMusicCircle					FAR EAST OF EAST -XIX-		https://music.youtube.com/browse/MPREb_LH2zFW1wgkv	https://music.youtube.com/watch?v=
FAR EAST OF EAST -XVIII		TatshMusicCircle					FAR EAST OF EAST -XVIII		https://music.youtube.com/browse/MPREb_RiqEAKqRQxu	https://music.youtube.com/watch?v=
射命丸 -SHAMEIMARU-		SOUND HOLIC					射命丸 -SHAMEIMARU-		https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=
TOHO PIANISM V		SOUND HOLIC					TOHO PIANISM V		https://music.youtube.com/browse/MPREb_Uw8XNFXXcaN	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.10		CrazyBeats					TOHO INST-COLLECTION Vol.10		https://music.youtube.com/browse/MPREb_Zr5MhtHRg1I	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.09		CrazyBeats					TOHO INST-COLLECTION Vol.09		https://music.youtube.com/browse/MPREb_WV4eUBn7UT0	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.08		CrazyBeats					TOHO INST-COLLECTION Vol.08		https://music.youtube.com/browse/MPREb_7a0xExeq3Rw	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.07		CrazyBeats					TOHO INST-COLLECTION Vol.07		https://music.youtube.com/browse/MPREb_gaBCvvpQ0T2	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.06		CrazyBeats					TOHO INST-COLLECTION Vol.06		https://music.youtube.com/browse/MPREb_FbnIXV8GVbd	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.05		CrazyBeats					TOHO INST-COLLECTION Vol.05		https://music.youtube.com/browse/MPREb_k4HNiKZ3rQB	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.04		CrazyBeats					TOHO INST-COLLECTION Vol.04		https://music.youtube.com/browse/MPREb_Q5BALcYPZe3	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.03		CrazyBeats					TOHO INST-COLLECTION Vol.03		https://music.youtube.com/browse/MPREb_ksWH0YZwJ6D	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.02		CrazyBeats					TOHO INST-COLLECTION Vol.02		https://music.youtube.com/browse/MPREb_hbuYG02kn0w	https://music.youtube.com/watch?v=
TOHO INST-COLLECTION Vol.01		CrazyBeats					TOHO INST-COLLECTION Vol.01		https://music.youtube.com/browse/MPREb_Vzy0y86x9tx	https://music.youtube.com/watch?v=
TOHO DANCE MIX		CrazyBeats					TOHO DANCE MIX		https://music.youtube.com/browse/MPREb_c3yB34Za1km	https://music.youtube.com/watch?v=
THE BEST OF 頭文字T EXCITING BEST		CrazyBeats					THE BEST OF 頭文字T EXCITING BEST		https://music.youtube.com/browse/MPREb_lvWyCHJp7VL	https://music.youtube.com/watch?v=
TOHO DANCE PARTY 02		CrazyBeats					TOHO DANCE PARTY 02		https://music.youtube.com/browse/MPREb_azAtl1scVLT	https://music.youtube.com/watch?v=
頭文字T T-SELECTION Vol.10		CrazyBeats					頭文字T T-SELECTION Vol.10		https://music.youtube.com/browse/MPREb_9qYUkrKXMCC	https://music.youtube.com/watch?v=
Lunatic cocktails		ACCORD ON CODES					Lunatic cocktails		https://music.youtube.com/browse/MPREb_jxuJD1GRhAt	https://music.youtube.com/watch?v=
TOHO EUROBEAT VOL.22 神霊廟		A-One					TOHO EUROBEAT VOL.22 神霊廟		https://music.youtube.com/browse/MPREb_QhUHJoWNa59	https://music.youtube.com/watch?v=
Chillout condiment		Clean Tears					Chillout condiment		https://music.youtube.com/browse/MPREb_rzQbgxAlLOT	https://music.youtube.com/watch?v=
玉響宴奴		Rolling Contact					玉響宴奴		https://music.youtube.com/browse/MPREb_vBfOh7636lM	https://music.youtube.com/watch?v=
SYNAESTHESIA		Rolling Contact					SYNAESTHESIA		https://music.youtube.com/browse/MPREb_B9qwPhI0Cr3	https://music.youtube.com/watch?v=
幻羽鳶姫		Rolling Contact					幻羽鳶姫		https://music.youtube.com/browse/MPREb_4VyPUp637JD	https://music.youtube.com/watch?v=
Dream Blossom 2		Rolling Contact					Dream Blossom 2		https://music.youtube.com/browse/MPREb_AmbEQfqAe8A	https://music.youtube.com/watch?v=
HEAVEN's SOUND 01		Rolling Contact					HEAVEN's SOUND 01		https://music.youtube.com/browse/MPREb_LVcn5krrMlp	https://music.youtube.com/watch?v=
HEAVEN's SOUND 02		Rolling Contact					HEAVEN's SOUND 02		https://music.youtube.com/browse/MPREb_C7NBC8UJdCq	https://music.youtube.com/watch?v=
HARDCORE BARRAGE		Rolling Contact					HARDCORE BARRAGE		https://music.youtube.com/browse/MPREb_Z4ojRvLwcW4	https://music.youtube.com/watch?v=
Twisted Bouncers 4		Rolling Contact					Twisted Bouncers 4		https://music.youtube.com/browse/MPREb_FnKzH8lKcVN	https://music.youtube.com/watch?v=
ELECTRO CUTE		Rolling Contact					ELECTRO CUTE 3		https://music.youtube.com/browse/MPREb_TrLxhfAXYRA	https://music.youtube.com/watch?v=
HARDCORE BARRAGE 2		Rolling Contact					HARDCORE BARRAGE 2		https://music.youtube.com/browse/MPREb_4l4HCqSdOuo	https://music.youtube.com/watch?v=
HEAVEN's SOUND 03		Rolling Contact					HEAVEN's SOUND 03		https://music.youtube.com/browse/MPREb_RHWsIh8B21m	https://music.youtube.com/watch?v=
Progressive Starbow		Rolling Contact					Progressive Starbow		https://music.youtube.com/browse/MPREb_yQM8xKKqmqY	https://music.youtube.com/watch?v=
Dream Blossom 3		Rolling Contact					Dream Blossom 3		https://music.youtube.com/browse/MPREb_xfQOumwWmWl	https://music.youtube.com/watch?v=
HARDCORE BARRAGE 3		Rolling Contact					HARDCORE BARRAGE 3		https://music.youtube.com/browse/MPREb_5BIpmsNFEop	https://music.youtube.com/watch?v=
Progressive Starbow 2		Rolling Contact					Progressive Starbow 2		https://music.youtube.com/browse/MPREb_zqUqrKd4zgQ	https://music.youtube.com/watch?v=
東方俗楽譚 -其の参-		Rolling Contact					東方俗楽譚 -其の参-		https://music.youtube.com/browse/MPREb_il8lcIVxIS2	https://music.youtube.com/watch?v=
TOHO Glitch 2		Rolling Contact					TOHO Glitch 2		https://music.youtube.com/browse/MPREb_xhYNKEzTAaR	https://music.youtube.com/watch?v=
B/M ILLUSTRATOR		Rolling Contact					B/M ILLUSTRATOR		https://music.youtube.com/browse/MPREb_iLCEDAqic6n	https://music.youtube.com/watch?v=
Desire Drop		Rolling Contact					Desire Drop		https://music.youtube.com/browse/MPREb_os51b9nGTf9	https://music.youtube.com/watch?v=
HEAVEN's SOUND 04		Rolling Contact					HEAVEN's SOUND 04		https://music.youtube.com/browse/MPREb_XeV46BavvrW	https://music.youtube.com/watch?v=
TOUHOU meets HARDCORE 1		Rolling Contact					TOUHOU meets HARDCORE 1		https://music.youtube.com/browse/MPREb_NtiTSBXqtfy	https://music.youtube.com/watch?v=
TOUHOU meets TRANCE		Rolling Contact					TOUHOU meets TRANCE		https://music.youtube.com/browse/MPREb_OpwELARaRFT	https://music.youtube.com/watch?v=
HARDCORE BARRAGE 4		Rolling Contact					HARDCORE BARRAGE 4		https://music.youtube.com/browse/MPREb_MzTp6Jnw9wF	https://music.youtube.com/watch?v=
Progressive Starbow 3		Rolling Contact					Progressive Starbow 3		https://music.youtube.com/browse/MPREb_tVsMiZEipcd	https://music.youtube.com/watch?v=
TOUHOU meets HARDCORE 2		Rolling Contact					TOUHOU meets HARDCORE 2		https://music.youtube.com/browse/MPREb_7klWIId0K4b	https://music.youtube.com/watch?v=
Dream Blossom 4		Rolling Contact					Dream Blossom 4		https://music.youtube.com/browse/MPREb_n7sV7uNCmbf	https://music.youtube.com/watch?v=
ELECTRO CUTE2		Rolling Contact					ELETRO CUTE2		https://music.youtube.com/browse/MPREb_7294HQQwqUB	https://music.youtube.com/watch?v=
Twisted Bouncers		Rolling Contact					Twisted Bouncers		https://music.youtube.com/browse/MPREb_96o7IT4OZd6	https://music.youtube.com/watch?v=
Twisted Bouncers 2		Rolling Contact					Twisted Bouncers 2		https://music.youtube.com/browse/MPREb_IFJHuKMj3Im	https://music.youtube.com/watch?v=
TOHO Glitch		Rolling Contact					TOHO Glitch		https://music.youtube.com/browse/MPREb_WMLftgnQ2aa	https://music.youtube.com/watch?v=
HARDCORE BARRAGE 5		Rolling Contact					HARDCORE BARRAGE 5		https://music.youtube.com/browse/MPREb_5uQHiaV8Vh0	https://music.youtube.com/watch?v=
Little Daybreaker		IRON ATTACK!					Little Daybreaker		https://music.youtube.com/browse/MPREb_g7d90qVE5ua	https://music.youtube.com/watch?v=
魔都幻想物語		IRON ATTACK!					魔都幻想物語		https://music.youtube.com/browse/MPREb_a64QPrnTLQw	https://music.youtube.com/watch?v=
地表下40000ヨージャナの夢		Echollapsar					地表下40000ヨージャナの夢		https://music.youtube.com/browse/MPREb_EN0IaZ7aFDf	https://music.youtube.com/watch?v=
４次元BRAVER		AbsoЯute Zero					4次元BRAVER		https://music.youtube.com/browse/MPREb_F2EBhnAfJDZ	https://music.youtube.com/watch?v=
ABSOLUTE HERO / Paranoia activity		AbsoЯute Zero					ABSOLUTE HERO / Paranoia activity		https://music.youtube.com/browse/MPREb_2r6C8XuTY5Q	https://music.youtube.com/watch?v=
Associate Door		AbsoЯute Zero					Associate Door		https://music.youtube.com/browse/MPREb_RR2vutya7xF	https://music.youtube.com/watch?v=
不揃い777		AbsoЯute Zero					不揃い777		https://music.youtube.com/browse/MPREb_av26Qkez0Fe	https://music.youtube.com/watch?v=
迷宮フラストレーション		AbsoЯute Zero					迷宮フラストレーション		https://music.youtube.com/browse/MPREb_6D6hvdQZgtK	https://music.youtube.com/watch?v=
アンロケイテッドヘル		AbsoЯute Zero					アンロケイテッドヘル		https://music.youtube.com/browse/MPREb_WBoDFM6lvgt	https://music.youtube.com/watch?v=
東方紅魔旧　～ The Ancienthood of Scarlet Devil		Silent Sinner in Scarlet					東方紅魔旧 (Ancienthood of Scarlet Devil)		https://music.youtube.com/browse/MPREb_4rtICPkyngD	https://music.youtube.com/watch?v=
Re：End of a Dream -東方妖々夢編-		Astral Sky vs. 非可逆リズム					不明	不明	不明	不明
BEASTLY TECHNO HELL		荒御霊					BEASTLY TECHNO HELL		https://music.youtube.com/browse/MPREb_dp0HqKZgTVh	https://music.youtube.com/watch?v=
PRISM - Digital Single Edition -		発熱巫女〜ず					PRISM - Digital Single Edition -		https://music.youtube.com/browse/MPREb_qsilm8Rdqko	https://music.youtube.com/watch?v=
カリスマ煉獄天神		森羅万象					カリスマ煉獄天神		https://music.youtube.com/browse/MPREb_HdyVfgasXnE	https://music.youtube.com/watch?v=
SKEPTICISM 1		梶迫小道具店					SKEPTICISM 1		https://music.youtube.com/browse/MPREb_7PRZdReMLge	https://music.youtube.com/watch?v=
shinyaichijinomachiawase		東方事変					shinyaichijinomachiawase		https://music.youtube.com/browse/MPREb_oDuJqSyHLIL	https://music.youtube.com/watch?v=
BEST selection Ⅰ -ラスボスベスト-		彩音 〜xi-on〜					BEST selection Ⅰ -ラスボスベスト-		https://music.youtube.com/browse/MPREb_OaMH8o8tZ4S	https://music.youtube.com/watch?v=
DX ALBUM「今、誰が為のかがり火へ」		幽閉サテライト					DX ALBUM「今、誰が為のかがり火へ」		https://music.youtube.com/browse/MPREb_snre8eneclu	https://music.youtube.com/watch?v=
幻想万華鏡～肝試しの章～オリジナル・サウンドトラック		幽閉サテライト					幻想万華鏡~肝試しの章~オリジナル・サウンドトラック		https://music.youtube.com/browse/MPREb_UnQFVJcMtLe	https://music.youtube.com/watch?v=
森羅万象に触れて～驚～		幽閉サテライト					森羅万象に触れて~驚~		https://music.youtube.com/browse/MPREb_wVz3nW4xIx6	https://music.youtube.com/watch?v=
幻想万華鏡～永夜異変の章（後編①、後編②）～オリジナル・サウンドトラック		幽閉サテライト					幻想万華鏡~永夜異変の章(後編①、後編②)~オリジナル・サウンドトラック		https://music.youtube.com/browse/MPREb_GZwFEbOhqeb	https://music.youtube.com/watch?v=
色は匂へど 散りぬるを (BAND arrange version vol.1)		幽閉サテライト					色は匂へど 散りぬるを (BAND arrange version vol.1)		https://music.youtube.com/browse/MPREb_KVu5QJe1rZh	https://music.youtube.com/watch?v=
紅に染まる恋の花		幽閉サテライト					紅に染まる恋の花		https://music.youtube.com/browse/MPREb_dc45D8zUMw6	https://music.youtube.com/watch?v=
幸せの行方		少女フラクタル					幸せの行方		https://music.youtube.com/browse/MPREb_9Sia16OhoNu	https://music.youtube.com/watch?v=
DX ALBUM「色は匂へど散りぬるを」		少女フラクタル					DX ALBUM「色は匂へど散りぬるを」		https://music.youtube.com/browse/MPREb_yqHjAybK5mV	https://music.youtube.com/watch?v=
裏表ロンリネス		少女フラクタル					裏表ロンリネス		https://music.youtube.com/browse/MPREb_U79zO8B1twi	https://music.youtube.com/watch?v=
東方音楽史4		外柿山					東方音楽史4		https://music.youtube.com/browse/MPREb_E22ZeqRBQsP	https://music.youtube.com/watch?v=
Zekken No.5 The Free Faller		ゼッケン屋					Zekken No.5 The Free Faller		https://music.youtube.com/browse/MPREb_lGBlJiGMcF1	https://music.youtube.com/watch?v=
Supernatural Operation		ジェリコの法則					不明	不明	不明	不明
Insane Habituation		ジェリコの法則					不明	不明	不明	不明
Frantic Acceleration		ジェリコの法則					不明	不明	不明	不明
Dance Out		まりつみ					Dance Out		https://music.youtube.com/browse/MPREb_XhBPVoPCMY8	https://music.youtube.com/watch?v=
ねこみっくす2 -Best Of Fullpack- (side:Touhou)		ねこみりん					ねこみっくす2 -Best Of Fullpack- (side:Touhou)		https://music.youtube.com/browse/MPREb_XinnDDAWxHK	https://music.youtube.com/watch?v=
EUROBEAT HOLIC III		SOUND HOLIC Vs. Eurobeat Union					EUROBEAT HOLIC III		https://music.youtube.com/browse/MPREb_hjxKDH8q8hC	https://music.youtube.com/watch?v=
EUROBEAT HOLIC II		SOUND HOLIC Vs. Eurobeat Union					EUROBEAT HOLIC II		https://music.youtube.com/browse/MPREb_op2pNeMZtJI	https://music.youtube.com/watch?v=
EUROBEAT HOLIC		SOUND HOLIC Vs. Eurobeat Union					EUROBEAT HOLIC		https://music.youtube.com/browse/MPREb_BgEUgoPYaZC	https://music.youtube.com/watch?v=
Metallical Remasters		SOUND HOLIC					Metallical Remasters		https://music.youtube.com/browse/MPREb_JD01Pa9iaN8	https://music.youtube.com/watch?v=
Metallic Sanctus		SOUND HOLIC					Metallic Sanctus		https://music.youtube.com/browse/MPREb_7NYFkdoJkaG	https://music.youtube.com/watch?v=
